county,FIPS,date,case_2.5,case_50,case_97.5,death_2.5,death_50,death_97.5
Lincoln County AR,5079,04/17,0.00,0.00,0.00,0.00,0.00,0.00
Lincoln County AR,5079,04/18,0.00,0.00,0.00,0.00,0.00,0.00
Lincoln County AR,5079,04/19,0.00,0.00,0.00,0.00,0.00,0.00
Lincoln County AR,5079,04/20,0.00,0.00,0.00,0.00,0.00,0.00
Lincoln County AR,5079,04/21,0.00,0.00,0.00,0.00,0.00,0.00
Lincoln County AR,5079,04/22,0.00,0.00,0.00,0.00,0.00,0.00
Lincoln County AR,5079,04/23,0.00,0.00,0.00,0.00,0.00,0.00
Lincoln County AR,5079,04/24,0.00,0.00,0.00,0.00,0.00,0.00
Lincoln County AR,5079,04/25,0.00,0.00,0.00,0.00,0.00,0.00
Lincoln County AR,5079,04/26,0.00,0.00,0.00,0.00,0.00,0.00
Lincoln County AR,5079,04/27,0.00,0.00,0.00,0.00,0.00,0.00
Lincoln County AR,5079,04/28,0.00,0.00,0.00,0.00,0.00,0.00
Lincoln County AR,5079,04/29,0.00,0.00,0.00,0.00,0.00,0.00
Lincoln County AR,5079,04/30,0.00,0.00,0.00,0.00,0.00,0.00
Lincoln County AR,5079,05/01,0.00,0.00,0.00,0.00,0.00,0.00
Lincoln County AR,5079,05/02,0.00,0.00,0.00,0.00,0.00,0.00
Lincoln County AR,5079,05/03,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/09,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/10,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/11,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/12,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/13,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/14,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/15,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/16,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/17,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/18,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/19,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/20,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/21,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/22,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/23,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/24,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/25,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/26,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/27,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/28,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/29,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,03/30,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,03/31,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,04/01,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,04/02,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,04/03,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,04/04,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,04/05,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,04/06,0.00,0.00,0.00,0.00,0.00,0.00
Kent County DE,10001,04/07,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,04/08,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,04/09,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,04/10,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,04/11,0.00,0.00,2.00,0.00,0.00,0.00
Kent County DE,10001,04/12,0.00,0.00,2.00,0.00,0.00,0.00
Kent County DE,10001,04/13,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,04/14,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,04/15,0.00,0.00,2.00,0.00,0.00,0.00
Kent County DE,10001,04/16,0.00,0.00,2.00,0.00,0.00,0.00
Kent County DE,10001,04/17,0.00,0.00,2.00,0.00,0.00,0.00
Kent County DE,10001,04/18,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,04/19,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,04/20,0.00,0.00,2.00,0.00,0.00,0.00
Kent County DE,10001,04/21,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,04/22,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,04/23,0.00,0.00,2.00,0.00,0.00,0.00
Kent County DE,10001,04/24,0.00,0.00,2.00,0.00,0.00,0.00
Kent County DE,10001,04/25,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,04/26,0.00,0.00,3.00,0.00,0.00,0.00
Kent County DE,10001,04/27,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,04/28,0.00,0.00,1.00,0.00,0.00,0.00
Kent County DE,10001,04/29,0.00,0.00,2.00,0.00,0.00,0.00
Kent County DE,10001,04/30,0.00,0.00,2.00,0.00,0.00,0.00
Kent County DE,10001,05/01,0.00,0.00,2.00,0.00,0.00,0.00
Kent County DE,10001,05/02,0.00,0.00,2.00,0.00,0.00,0.00
Kent County DE,10001,05/03,0.00,0.00,2.00,0.00,0.00,0.00
Hamilton County IN,18057,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,03/09,0.00,0.00,1.00,0.00,0.00,0.00
Hamilton County IN,18057,03/10,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,03/11,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,03/12,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,03/13,0.00,0.00,0.00,0.00,0.00,0.00
Hamilton County IN,18057,03/14,0.00,0.00,1.00,0.00,0.00,0.00
Hamilton County IN,18057,03/15,0.00,0.00,1.00,0.00,0.00,0.00
Hamilton County IN,18057,03/16,0.00,0.00,1.00,0.00,0.00,0.00
Hamilton County IN,18057,03/17,0.00,0.00,1.00,0.00,0.00,0.00
Hamilton County IN,18057,03/18,0.00,0.00,2.00,0.00,0.00,0.00
Hamilton County IN,18057,03/19,0.00,0.00,1.00,0.00,0.00,0.00
Hamilton County IN,18057,03/20,0.00,0.00,1.00,0.00,0.00,0.00
Hamilton County IN,18057,03/21,0.00,0.00,2.00,0.00,0.00,0.00
Hamilton County IN,18057,03/22,0.00,0.00,2.00,0.00,0.00,0.00
Hamilton County IN,18057,03/23,0.00,0.00,2.00,0.00,0.00,0.00
Hamilton County IN,18057,03/24,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,03/25,0.00,0.00,2.00,0.00,0.00,0.00
Hamilton County IN,18057,03/26,0.00,0.00,1.00,0.00,0.00,0.00
Hamilton County IN,18057,03/27,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,03/28,0.00,0.00,4.00,0.00,0.00,0.00
Hamilton County IN,18057,03/29,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,03/30,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,03/31,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/01,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/02,0.00,0.00,4.00,0.00,0.00,0.00
Hamilton County IN,18057,04/03,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/04,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/05,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/06,0.00,0.00,2.00,0.00,0.00,0.00
Hamilton County IN,18057,04/07,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/08,0.00,0.00,4.00,0.00,0.00,0.00
Hamilton County IN,18057,04/09,0.00,0.00,4.00,0.00,0.00,0.00
Hamilton County IN,18057,04/10,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/11,0.00,1.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/12,0.00,1.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/13,0.00,1.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/14,0.00,0.00,4.00,0.00,0.00,0.00
Hamilton County IN,18057,04/15,0.00,0.00,4.00,0.00,0.00,0.00
Hamilton County IN,18057,04/16,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/17,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/18,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/19,0.00,1.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/20,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/21,0.00,0.00,4.00,0.00,0.00,0.00
Hamilton County IN,18057,04/22,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/23,0.00,0.00,4.00,0.00,0.00,0.00
Hamilton County IN,18057,04/24,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/25,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/26,0.00,0.00,2.00,0.00,0.00,0.00
Hamilton County IN,18057,04/27,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/28,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,04/29,0.00,0.00,2.00,0.00,0.00,0.00
Hamilton County IN,18057,04/30,0.00,0.00,2.00,0.00,0.00,0.00
Hamilton County IN,18057,05/01,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,05/02,0.00,0.00,3.00,0.00,0.00,0.00
Hamilton County IN,18057,05/03,0.00,0.00,2.00,0.00,0.00,0.00
Ford County KS,20057,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/09,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/10,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/11,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/12,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/13,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/14,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/15,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/16,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/17,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/18,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/19,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/20,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/21,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/22,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/23,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/24,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/25,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/26,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/27,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/28,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/29,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/30,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,03/31,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/01,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/02,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/03,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/04,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/05,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/06,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/07,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/08,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/09,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/10,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/11,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/12,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/13,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/14,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/15,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/16,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/17,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/18,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/19,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/20,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/21,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/22,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/23,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/24,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/25,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/26,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/27,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/28,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/29,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,04/30,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,05/01,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,05/02,0.00,0.00,0.00,0.00,0.00,0.00
Ford County KS,20057,05/03,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/09,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/10,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/11,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/12,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/13,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/14,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/15,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/16,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/17,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/18,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/19,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/20,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/21,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/22,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/23,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/24,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/25,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/26,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/27,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/28,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/29,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/30,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,03/31,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,04/01,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,04/02,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,04/03,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,04/04,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,04/05,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/06,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,04/07,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/08,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/09,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,04/10,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/11,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/12,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,04/13,0.00,0.00,0.00,0.00,0.00,0.00
Denton County TX,48121,04/14,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/15,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/16,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/17,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/18,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/19,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/20,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/21,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/22,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/23,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/24,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/25,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/26,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/27,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/28,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/29,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,04/30,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,05/01,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,05/02,0.00,0.00,1.00,0.00,0.00,0.00
Denton County TX,48121,05/03,0.00,0.00,1.00,0.00,0.00,0.00
Clayton County GA,13063,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Clayton County GA,13063,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Clayton County GA,13063,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Clayton County GA,13063,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Clayton County GA,13063,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Clayton County GA,13063,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Clayton County GA,13063,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Clayton County GA,13063,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Clayton County GA,13063,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Clayton County GA,13063,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Clayton County GA,13063,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Clayton County GA,13063,03/03,0.00,0.00,1.00,0.00,0.00,0.00
Clayton County GA,13063,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Clayton County GA,13063,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Clayton County GA,13063,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Clayton County GA,13063,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Clayton County GA,13063,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Clayton County GA,13063,03/09,0.00,0.00,1.00,0.00,0.00,0.00
Clayton County GA,13063,03/10,0.00,0.00,2.00,0.00,0.00,0.00
Clayton County GA,13063,03/11,0.00,0.00,1.00,0.00,0.00,0.00
Clayton County GA,13063,03/12,0.00,0.00,1.00,0.00,0.00,0.00
Clayton County GA,13063,03/13,0.00,0.00,1.00,0.00,0.00,0.00
Clayton County GA,13063,03/14,0.00,0.00,2.00,0.00,0.00,0.00
Clayton County GA,13063,03/15,0.00,0.00,2.00,0.00,0.00,0.00
Clayton County GA,13063,03/16,0.00,0.00,2.00,0.00,0.00,0.00
Clayton County GA,13063,03/17,0.00,0.00,3.00,0.00,0.00,0.00
Clayton County GA,13063,03/18,0.00,0.00,1.00,0.00,0.00,0.00
Clayton County GA,13063,03/19,0.00,0.00,2.00,0.00,0.00,0.00
Clayton County GA,13063,03/20,0.00,0.00,3.00,0.00,0.00,0.00
Clayton County GA,13063,03/21,0.00,0.00,4.00,0.00,0.00,0.00
Clayton County GA,13063,03/22,0.00,0.00,3.00,0.00,0.00,0.00
Clayton County GA,13063,03/23,0.00,0.00,4.00,0.00,0.00,0.00
Clayton County GA,13063,03/24,0.00,0.00,3.00,0.00,0.00,0.00
Clayton County GA,13063,03/25,0.00,0.00,6.00,0.00,0.00,0.00
Clayton County GA,13063,03/26,0.00,0.00,6.00,0.00,0.00,0.00
Clayton County GA,13063,03/27,0.00,0.00,6.00,0.00,0.00,0.00
Clayton County GA,13063,03/28,0.00,0.00,5.00,0.00,0.00,0.00
Clayton County GA,13063,03/29,0.00,0.00,5.00,0.00,0.00,0.00
Clayton County GA,13063,03/30,0.00,0.00,7.00,0.00,0.00,0.00
Clayton County GA,13063,03/31,0.00,0.00,5.00,0.00,0.00,0.00
Clayton County GA,13063,04/01,0.00,1.00,8.00,0.00,0.00,0.00
Clayton County GA,13063,04/02,0.00,1.00,8.00,0.00,0.00,0.00
Clayton County GA,13063,04/03,0.00,1.00,7.00,0.00,0.00,0.00
Clayton County GA,13063,04/04,0.00,1.00,4.00,0.00,0.00,0.00
Clayton County GA,13063,04/05,0.00,1.00,10.00,0.00,0.00,0.00
Clayton County GA,13063,04/06,0.00,1.00,10.00,0.00,0.00,0.00
Clayton County GA,13063,04/07,0.00,1.00,7.00,0.00,0.00,0.00
Clayton County GA,13063,04/08,0.00,1.00,11.00,0.00,0.00,0.00
Clayton County GA,13063,04/09,0.00,1.00,13.00,0.00,0.00,0.00
Clayton County GA,13063,04/10,0.00,1.00,12.00,0.00,0.00,0.00
Clayton County GA,13063,04/11,0.00,1.00,10.00,0.00,0.00,1.00
Clayton County GA,13063,04/12,0.00,1.00,13.00,0.00,0.00,0.00
